Vehicle.Trip.TripId,Vehicle.Trip.RouteId,Vehicle.Timestamp,Vehicle.Vehicle.Id,Vehicle.Position.Latitude,Vehicle.Position.Longitude,Vehicle.Position.Bearing,Vehicle.Position.Speed,Vehicle.occupancy_status
1091731,2439_259,1621383982,11954_173547853_2439_259_1,-33.775146,151.12062,103.0,4.7,1
1091196,2439_259,1621384266,11954_174248960_2439_259_1,-33.795696,151.1813,287.0,5.4,1
1091731,2439_259,1621384249,11954_173547853_2439_259_1,-33.77614,151.11986,220.0,4.2,1
1091196,2439_259,1621384296,11954_174248960_2439_259_1,-33.7962,151.18048,185.0,8.0,1
1091731,2439_259,1621384298,11954_173547853_2439_259_1,-33.77727,151.11855,221.0,2.4,1
1091196,2439_259,1621384266,11954_174248960_2439_259_1,-33.795696,151.1813,287.0,5.4,1
1091731,2439_259,1621384282,11954_173547853_2439_259_1,-33.77662,151.1193,254.0,2.6,1
1091196,2439_259,1621384236,11954_174248960_2439_259_1,-33.796097,151.18146,4.0,0.0,1
1091731,2439_259,1621384249,11954_173547853_2439_259_1,-33.77614,151.11986,220.0,4.2,1
1091195,2439_259,1621383852,11954_173547899_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091731,2439_259,1621383852,11954_173547853_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091990,2439_259,1621383849,11954_174248961_2439_259_1,-33.795856,151.17973,71.0,11.8,1
1091195,2439_259,1621383837,11954_173547899_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091731,2439_259,1621383837,11954_173547853_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091990,2439_259,1621383837,11954_174248961_2439_259_1,-33.796093,151.17831,111.0,7.7,1
1091195,2439_259,1621383852,11954_173547899_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091731,2439_259,1621383852,11954_173547853_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091195,2439_259,1621383867,11954_173547899_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091731,2439_259,1621383867,11954_173547853_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091196,2439_259,1621384385,11954_174248960_2439_259_1,-33.797585,151.17882,253.0,4.5,1
1091731,2439_259,1621384379,11954_173547853_2439_259_1,-33.78075,151.12337,39.0,9.5,1
1091732,2439_259,1621384385,11954_173547854_2439_259_1,-33.797585,151.17882,253.0,4.5,1
1091196,2439_259,1621384391,11954_174248960_2439_259_1,-33.797592,151.17879,253.0,0.0,1
1091731,2439_259,1621384398,11954_173547853_2439_259_1,-33.779278,151.12494,40.0,12.3,1
1091732,2439_259,1621384391,11954_173547854_2439_259_1,-33.797592,151.17879,253.0,0.0,1
1091196,2439_259,1621384430,11954_174248960_2439_259_1,-33.797436,151.17816,345.0,8.8,1
1091731,2439_259,1621384420,11954_173547853_2439_259_1,-33.778664,151.12553,40.0,0.0,1
1091732,2439_259,1621384430,11954_173547854_2439_259_1,-33.797436,151.17816,345.0,8.8,1
1091196,2439_259,1621384408,11954_174248960_2439_259_1,-33.797592,151.17879,253.0,0.0,1
1091731,2439_259,1621384404,11954_173547853_2439_259_1,-33.778854,151.12538,41.0,9.0,1
1091732,2439_259,1621384408,11954_173547854_2439_259_1,-33.797592,151.17879,253.0,0.0,1
1091196,2439_259,1621384453,11954_174248960_2439_259_1,-33.79648,151.17801,360.0,0.0,1
1091731,2439_259,1621384464,11954_173547853_2439_259_1,-33.778404,151.1258,40.0,9.5,1
1091732,2439_259,1621384453,11954_173547854_2439_259_1,-33.79648,151.17801,360.0,0.0,1
1091196,2439_259,1621384453,11954_174248960_2439_259_1,-33.79648,151.17801,360.0,0.0,1
1091731,2439_259,1621384450,11954_173547853_2439_259_1,-33.778664,151.12553,40.0,0.0,1
1091732,2439_259,1621384453,11954_173547854_2439_259_1,-33.79648,151.17801,360.0,0.0,1
1091196,2439_259,1621384470,11954_174248960_2439_259_1,-33.796448,151.17801,2.0,2.3,1
1091731,2439_259,1621384478,11954_173547853_2439_259_1,-33.77705,151.1272,41.0,15.8,1
1091732,2439_259,1621384470,11954_173547854_2439_259_1,-33.796448,151.17801,2.0,2.3,1
1091196,2439_259,1621384445,11954_174248960_2439_259_1,-33.796623,151.17802,356.0,6.8,1
1091731,2439_259,1621384435,11954_173547853_2439_259_1,-33.778664,151.12553,40.0,0.0,1
1091732,2439_259,1621384445,11954_173547854_2439_259_1,-33.796623,151.17802,356.0,6.8,1
1091731,2439_259,1621384045,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091731,2439_259,1621384045,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091731,2439_259,1621384045,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091731,2439_259,1621384045,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091731,2439_259,1621383921,11954_173547853_2439_259_1,-33.776993,151.1184,41.0,0.0,1
1091731,2439_259,1621383952,11954_173547853_2439_259_1,-33.776436,151.11908,37.0,0.0,1
1091731,2439_259,1621383936,11954_173547853_2439_259_1,-33.776875,151.11855,50.0,7.2,1
1091731,2439_259,1621383906,11954_173547853_2439_259_1,-33.777264,151.1181,25.0,8.2,1
1091195,2439_259,1621383882,11954_173547899_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091731,2439_259,1621383882,11954_173547853_2439_259_1,-33.77763,151.11826,312.0,0.0,1
1091196,2439_259,1621384236,11954_174248960_2439_259_1,-33.796097,151.18146,4.0,0.0,1
1091731,2439_259,1621384243,11954_173547853_2439_259_1,-33.77592,151.1201,229.0,5.4,1
1091196,2439_259,1621384206,11954_174248960_2439_259_1,-33.796097,151.18146,4.0,0.0,1
1091731,2439_259,1621384227,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091196,2439_259,1621384176,11954_174248960_2439_259_1,-33.796745,151.18108,109.0,0.0,1
1091731,2439_259,1621384165,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091196,2439_259,1621384206,11954_174248960_2439_259_1,-33.796097,151.18146,4.0,0.0,1
1091731,2439_259,1621384165,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091731,2439_259,1621383967,11954_173547853_2439_259_1,-33.775887,151.11963,43.0,11.4,1
1091731,2439_259,1621383982,11954_173547853_2439_259_1,-33.775146,151.12062,103.0,4.7,1
1091731,2439_259,1621383967,11954_173547853_2439_259_1,-33.775887,151.11963,43.0,11.4,1
1091731,2439_259,1621383982,11954_173547853_2439_259_1,-33.775146,151.12062,103.0,4.7,1
1091196,2439_259,1621384143,11954_174248960_2439_259_1,-33.79667,151.18098,187.0,0.0,1
1091731,2439_259,1621384165,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091196,2439_259,1621384143,11954_174248960_2439_259_1,-33.79667,151.18098,187.0,0.0,1
1091731,2439_259,1621384045,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091731,2439_259,1621384045,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091196,2439_259,1621384176,11954_174248960_2439_259_1,-33.796745,151.18108,109.0,0.0,1
1091731,2439_259,1621384165,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091196,2439_259,1621384143,11954_174248960_2439_259_1,-33.79667,151.18098,187.0,0.0,1
1091731,2439_259,1621384045,11954_173547853_2439_259_1,-33.775764,151.12033,220.0,0.0,1
1091196,2439_259,1621384733,11954_174248960_2439_259_1,-33.795,151.15123,200.0,12.1,1
1091731,2439_259,1621384719,11954_173547853_2439_259_1,-33.784378,151.12938,218.0,7.8,1
1091732,2439_259,1621384733,11954_173547854_2439_259_1,-33.795,151.15123,200.0,12.1,1
1091196,2439_259,1621384773,11954_174248960_2439_259_1,-33.796078,151.14584,284.0,12.6,1
1091731,2439_259,1621384771,11954_173547853_2439_259_1,-33.786205,151.12755,222.0,11.7,1
1091732,2439_259,1621384773,11954_173547854_2439_259_1,-33.796078,151.14584,284.0,12.6,1
1091196,2439_259,1621384746,11954_174248960_2439_259_1,-33.795628,151.14937,261.0,15.3,1
1091731,2439_259,1621384735,11954_173547853_2439_259_1,-33.78534,151.12845,219.0,10.0,1
1091732,2439_259,1621384746,11954_173547854_2439_259_1,-33.795628,151.14937,261.0,15.3,1
1091196,2439_259,1621384746,11954_174248960_2439_259_1,-33.795628,151.14937,261.0,15.3,1
1091731,2439_259,1621384750,11954_173547853_2439_259_1,-33.78579,151.12805,220.0,0.0,1
1091732,2439_259,1621384746,11954_173547854_2439_259_1,-33.795628,151.14937,261.0,15.3,1
1091196,2439_259,1621384788,11954_174248960_2439_259_1,-33.795574,151.14365,282.0,11.8,1
1091731,2439_259,1621384776,11954_173547853_2439_259_1,-33.786674,151.12704,222.0,15.4,1
1091732,2439_259,1621384788,11954_173547854_2439_259_1,-33.795574,151.14365,282.0,11.8,1
1091196,2439_259,1621384591,11954_174248960_2439_259_1,-33.794777,151.16664,332.0,12.6,1
1091731,2439_259,1621384588,11954_173547853_2439_259_1,-33.779675,151.13388,132.0,0.0,1
1091732,2439_259,1621384591,11954_173547854_2439_259_1,-33.794777,151.16664,332.0,12.6,1
1091196,2439_259,1621384568,11954_174248960_2439_259_1,-33.79681,151.16783,293.0,9.7,1
1091731,2439_259,1621384574,11954_173547853_2439_259_1,-33.779476,151.1336,134.0,7.9,1
1091732,2439_259,1621384568,11954_173547854_2439_259_1,-33.79681,151.16783,293.0,9.7,1
1091196,2439_259,1621384600,11954_174248960_2439_259_1,-33.793945,151.16592,311.0,14.2,1
1091731,2439_259,1621384604,11954_173547853_2439_259_1,-33.779675,151.13388,132.0,0.0,1
1091732,2439_259,1621384600,11954_173547854_2439_259_1,-33.793945,151.16592,311.0,14.2,1
1091196,2439_259,1621384826,11954_174248960_2439_259_1,-33.795177,151.14185,284.0,9.5,1
1091731,2439_259,1621384822,11954_173547853_2439_259_1,-33.7906,151.12975,132.0,11.3,1
1091732,2439_259,1621384826,11954_173547854_2439_259_1,-33.795177,151.14185,284.0,9.5,1
1091196,2439_259,1621384803,11954_174248960_2439_259_1,-33.795498,151.1431,283.0,0.0,1
1091731,2439_259,1621384796,11954_173547853_2439_259_1,-33.788307,151.12689,134.0,11.7,1
1091732,2439_259,1621384803,11954_173547854_2439_259_1,-33.795498,151.1431,283.0,0.0,1
1091196,2439_259,1621384831,11954_174248960_2439_259_1,-33.79509,151.14143,285.0,8.4,1
1091731,2439_259,1621384837,11954_173547853_2439_259_1,-33.790924,151.13023,130.0,0.0,1
1091732,2439_259,1621384831,11954_173547854_2439_259_1,-33.79509,151.14143,285.0,8.4,1
1091196,2439_259,1621384803,11954_174248960_2439_259_1,-33.795498,151.1431,283.0,0.0,1
1091731,2439_259,1621384805,11954_173547853_2439_259_1,-33.78914,151.12791,135.0,15.1,1
1091732,2439_259,1621384803,11954_173547854_2439_259_1,-33.795498,151.1431,283.0,0.0,1
1091196,2439_259,1621384869,11954_174248960_2439_259_1,-33.794224,151.13745,283.0,14.9,1
1091731,2439_259,1621384879,11954_173547853_2439_259_1,-33.79318,151.13313,133.0,15.3,1
1091732,2439_259,1621384869,11954_173547854_2439_259_1,-33.794224,151.13745,283.0,14.9,1
1091196,2439_259,1621384887,11954_174248960_2439_259_1,-33.793964,151.13513,258.0,5.5,1
1091731,2439_259,1621384888,11954_173547853_2439_259_1,-33.793964,151.13419,131.0,12.6,1
1091732,2439_259,1621384887,11954_173547854_2439_259_1,-33.793964,151.13513,258.0,5.5,1
1091196,2439_259,1621384869,11954_174248960_2439_259_1,-33.794224,151.13745,283.0,14.9,1
1091731,2439_259,1621384865,11954_173547853_2439_259_1,-33.79179,151.13136,133.0,14.7,1
1091732,2439_259,1621384869,11954_173547854_2439_259_1,-33.794224,151.13745,283.0,14.9,1
1091196,2439_259,1621384846,11954_174248960_2439_259_1,-33.7947,151.13953,285.0,7.9,1
1091731,2439_259,1621384837,11954_173547853_2439_259_1,-33.790924,151.13023,130.0,0.0,1
1091732,2439_259,1621384846,11954_173547854_2439_259_1,-33.7947,151.13953,285.0,7.9,1
1091196,2439_259,1621384903,11954_174248960_2439_259_1,-33.79398,151.13506,254.0,0.0,1
1091731,2439_259,1621384903,11954_173547853_2439_259_1,-33.793957,151.13556,85.0,4.9,1
1091732,2439_259,1621384903,11954_173547854_2439_259_1,-33.79398,151.13506,254.0,0.0,1
1091196,2439_259,1621384675,11954_174248960_2439_259_1,-33.792725,151.15677,254.0,10.5,1
1091731,2439_259,1621384664,11954_173547853_2439_259_1,-33.779743,151.13396,136.0,4.4,1
1091732,2439_259,1621384675,11954_173547854_2439_259_1,-33.792725,151.15677,254.0,10.5,1
1091196,2439_259,1621384686,11954_174248960_2439_259_1,-33.792515,151.15575,329.0,11.0,1
1091731,2439_259,1621384680,11954_173547853_2439_259_1,-33.781017,151.13298,221.0,14.2,1
1091732,2439_259,1621384686,11954_173547854_2439_259_1,-33.792515,151.15575,329.0,11.0,1
1091196,2439_259,1621384701,11954_174248960_2439_259_1,-33.79226,151.15402,274.0,13.8,1
1091731,2439_259,1621384703,11954_173547853_2439_259_1,-33.783203,151.13057,225.0,13.1,1
1091732,2439_259,1621384701,11954_173547854_2439_259_1,-33.79226,151.15402,274.0,13.8,1
1091196,2439_259,1621384716,11954_174248960_2439_259_1,-33.793182,151.15222,210.0,14.1,1
1091731,2439_259,1621384719,11954_173547853_2439_259_1,-33.784378,151.12938,218.0,7.8,1
1091732,2439_259,1621384716,11954_173547854_2439_259_1,-33.793182,151.15222,210.0,14.1,1
1091196,2439_259,1621384643,11954_174248960_2439_259_1,-33.792553,151.1594,282.0,11.5,1
1091731,2439_259,1621384649,11954_173547853_2439_259_1,-33.779675,151.13388,132.0,0.0,1
1091732,2439_259,1621384643,11954_173547854_2439_259_1,-33.792553,151.1594,282.0,11.5,1
1091196,2439_259,1621384615,11954_174248960_2439_259_1,-33.792755,151.16383,304.0,15.5,1
1091731,2439_259,1621384604,11954_173547853_2439_259_1,-33.779675,151.13388,132.0,0.0,1
1091732,2439_259,1621384615,11954_173547854_2439_259_1,-33.792755,151.16383,304.0,15.5,1
1091196,2439_259,1621384659,11954_174248960_2439_259_1,-33.79244,151.15846,268.0,6.9,1
1091731,2439_259,1621384649,11954_173547853_2439_259_1,-33.779675,151.13388,132.0,0.0,1
1091732,2439_259,1621384659,11954_173547854_2439_259_1,-33.79244,151.15846,268.0,6.9,1
1091196,2439_259,1621384630,11954_174248960_2439_259_1,-33.792652,151.16145,263.0,14.8,1
1091731,2439_259,1621384619,11954_173547853_2439_259_1,-33.779675,151.13388,132.0,0.0,1
1091732,2439_259,1621384630,11954_173547854_2439_259_1,-33.792652,151.16145,263.0,14.8,1
1091196,2439_259,1621384495,11954_174248960_2439_259_1,-33.79566,151.17569,271.0,14.5,1
1091731,2439_259,1621384490,11954_173547853_2439_259_1,-33.77601,151.12827,43.0,9.3,1
1091732,2439_259,1621384495,11954_173547854_2439_259_1,-33.79566,151.17569,271.0,14.5,1
1091196,2439_259,1621384514,11954_174248960_2439_259_1,-33.79622,151.17256,273.0,16.6,1
1091731,2439_259,1621384513,11954_173547853_2439_259_1,-33.77591,151.12877,128.0,0.0,1
1091732,2439_259,1621384514,11954_173547854_2439_259_1,-33.79622,151.17256,273.0,16.6,1
1091196,2439_259,1621384526,11954_174248960_2439_259_1,-33.796265,151.17075,250.0,13.4,1
1091731,2439_259,1621384523,11954_173547853_2439_259_1,-33.776016,151.12889,139.0,6.4,1
1091732,2439_259,1621384526,11954_173547854_2439_259_1,-33.796265,151.17075,250.0,13.4,1
1091196,2439_259,1621384538,11954_174248960_2439_259_1,-33.79675,151.16951,245.0,8.7,1
1091731,2439_259,1621384531,11954_173547853_2439_259_1,-33.776375,151.12936,129.0,11.7,1
1091732,2439_259,1621384538,11954_173547854_2439_259_1,-33.79675,151.16951,245.0,8.7,1
1091196,2439_259,1621384980,11954_174248960_2439_259_1,-33.792824,151.13237,314.0,12.5,1
1091731,2439_259,1621384979,11954_173547853_2439_259_1,-33.79455,151.139,106.0,15.4,1
1091732,2439_259,1621384980,11954_173547854_2439_259_1,-33.792824,151.13237,314.0,12.5,1
1091196,2439_259,1621385008,11954_174248960_2439_259_1,-33.79174,151.13098,313.0,7.4,1
1091731,2439_259,1621385006,11954_173547853_2439_259_1,-33.795235,151.14236,105.0,15.5,1
1091732,2439_259,1621385008,11954_173547854_2439_259_1,-33.79174,151.13098,313.0,7.4,1
1091196,2439_259,1621384993,11954_174248960_2439_259_1,-33.79204,151.13136,313.0,5.3,1
1091731,2439_259,1621384987,11954_173547853_2439_259_1,-33.79481,151.14012,105.0,7.4,1
1091732,2439_259,1621384993,11954_173547854_2439_259_1,-33.79204,151.13136,313.0,5.3,1
1091196,2439_259,1621385025,11954_174248960_2439_259_1,-33.790443,151.12933,314.0,15.3,1
1091731,2439_259,1621385018,11954_173547853_2439_259_1,-33.7956,151.14407,102.0,14.4,1
1091732,2439_259,1621385025,11954_173547854_2439_259_1,-33.790443,151.12933,314.0,15.3,1
1091196,2439_259,1621385140,11954_174248960_2439_259_1,-33.785145,151.12811,41.0,12.3,1
1091731,2439_259,1621385143,11954_173547853_2439_259_1,-33.792213,151.15463,74.0,12.7,1
1091732,2439_259,1621385140,11954_173547854_2439_259_1,-33.785145,151.12811,41.0,12.3,1
1091196,2439_259,1621385165,11954_174248960_2439_259_1,-33.78331,151.13007,41.0,8.1,1
1091731,2439_259,1621385174,11954_173547853_2439_259_1,-33.792717,151.15685,75.0,0.0,1
1091732,2439_259,1621385165,11954_173547854_2439_259_1,-33.78331,151.13007,41.0,8.1,1
1091196,2439_259,1621385211,11954_174248960_2439_259_1,-33.783043,151.13034,41.0,0.0,1
1091731,2439_259,1621385197,11954_173547853_2439_259_1,-33.792625,151.15724,75.0,8.3,1
1091732,2439_259,1621385211,11954_173547854_2439_259_1,-33.783043,151.13034,41.0,0.0,1
1091196,2439_259,1621385195,11954_174248960_2439_259_1,-33.783043,151.13034,41.0,0.0,1
1091731,2439_259,1621385189,11954_173547853_2439_259_1,-33.792717,151.15685,75.0,0.1,1
1091732,2439_259,1621385195,11954_173547854_2439_259_1,-33.783043,151.13034,41.0,0.0,1
1091196,2439_259,1621385165,11954_174248960_2439_259_1,-33.78331,151.13007,41.0,8.1,1
1091731,2439_259,1621385159,11954_173547853_2439_259_1,-33.792786,151.15634,99.0,9.0,1
1091732,2439_259,1621385165,11954_173547854_2439_259_1,-33.78331,151.13007,41.0,8.1,1
1091196,2439_259,1621385108,11954_174248960_2439_259_1,-33.786,151.12717,42.0,12.7,1
1091731,2439_259,1621385102,11954_173547853_2439_259_1,-33.795433,151.15097,54.0,11.1,1
1091732,2439_259,1621385108,11954_173547854_2439_259_1,-33.786,151.12717,42.0,12.7,1
1091196,2439_259,1621385095,11954_174248960_2439_259_1,-33.78735,151.1257,31.0,12.3,1
1091731,2439_259,1621385088,11954_173547853_2439_259_1,-33.795765,151.14917,68.0,13.5,1
1091732,2439_259,1621385095,11954_173547854_2439_259_1,-33.78735,151.1257,31.0,12.3,1
1091196,2439_259,1621385123,11954_174248960_2439_259_1,-33.78559,151.12761,41.0,0.0,1
1091731,2439_259,1621385127,11954_173547853_2439_259_1,-33.792797,151.15282,53.0,13.0,1
1091732,2439_259,1621385123,11954_173547854_2439_259_1,-33.78559,151.12761,41.0,0.0,1
1091196,2439_259,1621385123,11954_174248960_2439_259_1,-33.78559,151.12761,41.0,0.0,1
1091731,2439_259,1621385112,11954_173547853_2439_259_1,-33.79448,151.15167,33.0,13.0,1
1091732,2439_259,1621385123,11954_173547854_2439_259_1,-33.78559,151.12761,41.0,0.0,1
1091196,2439_259,1621385050,11954_174248960_2439_259_1,-33.788197,151.12627,310.0,12.8,1
1091731,2439_259,1621385054,11954_173547853_2439_259_1,-33.795773,151.14497,115.0,2.8,1
1091732,2439_259,1621385050,11954_173547854_2439_259_1,-33.788197,151.12627,310.0,12.8,1
1091196,2439_259,1621385080,11954_174248960_2439_259_1,-33.78786,151.12581,315.0,0.0,1
1091731,2439_259,1621385072,11954_173547853_2439_259_1,-33.7964,151.14722,93.0,12.4,1
1091732,2439_259,1621385080,11954_173547854_2439_259_1,-33.78786,151.12581,315.0,0.0,1
1091196,2439_259,1621385041,11954_174248960_2439_259_1,-33.788963,151.12732,313.0,15.6,1
1091731,2439_259,1621385033,11954_173547853_2439_259_1,-33.795757,151.14493,110.0,0.0,1
1091732,2439_259,1621385041,11954_173547854_2439_259_1,-33.788963,151.12732,313.0,15.6,1
1091196,2439_259,1621385065,11954_174248960_2439_259_1,-33.78786,151.12581,315.0,0.0,1
1091731,2439_259,1621385056,11954_173547853_2439_259_1,-33.795815,151.14505,122.0,5.3,1
1091732,2439_259,1621385065,11954_173547854_2439_259_1,-33.78786,151.12581,315.0,0.0,1
1091196,2439_259,1621384948,11954_174248960_2439_259_1,-33.793987,151.13503,253.0,2.1,1
1091731,2439_259,1621384949,11954_173547853_2439_259_1,-33.793953,151.13559,85.0,0.0,1
1091732,2439_259,1621384948,11954_173547854_2439_259_1,-33.793987,151.13503,253.0,2.1,1
1091196,2439_259,1621384933,11954_174248960_2439_259_1,-33.79398,151.13506,254.0,0.0,1
1091731,2439_259,1621384933,11954_173547853_2439_259_1,-33.793953,151.13559,85.0,0.0,1
1091732,2439_259,1621384933,11954_173547854_2439_259_1,-33.79398,151.13506,254.0,0.0,1
1091196,2439_259,1621384963,11954_174248960_2439_259_1,-33.79403,151.13387,312.0,11.3,1
1091731,2439_259,1621384964,11954_173547853_2439_259_1,-33.794025,151.1367,104.0,13.5,1
1091732,2439_259,1621384963,11954_173547854_2439_259_1,-33.79403,151.13387,312.0,11.3,1
1091196,2439_259,1621384918,11954_174248960_2439_259_1,-33.79398,151.13506,254.0,0.0,1
1091731,2439_259,1621384918,11954_173547853_2439_259_1,-33.793953,151.13559,85.0,0.0,1
1091732,2439_259,1621384918,11954_173547854_2439_259_1,-33.79398,151.13506,254.0,0.0,1
1091196,2439_259,1621385474,11954_174248960_2439_259_1,-33.778946,151.12509,219.0,10.2,1
1091731,2439_259,1621385483,11954_173547853_2439_259_1,-33.795967,151.18124,240.0,4.8,1
1091732,2439_259,1621385474,11954_173547854_2439_259_1,-33.778946,151.12509,219.0,10.2,1
1091196,2439_259,1621385469,11954_174248960_2439_259_1,-33.77857,151.12549,222.0,10.5,1
1091731,2439_259,1621385461,11954_173547853_2439_259_1,-33.795864,151.17992,70.0,12.0,1
